1.10457e+22, 1.78958e-2
6.56703e+22, 1.86536e-2
1.06779e+24, 1.89342e-2
2.24086e+25, 3.68316e-2
9.12822e+25, 8.51866e-2
3.91662e+26, 3.22351e-1
1.43480e+27, 1.04343e+0
6.33648e+27, 2.08920e+0
2.64146e+28, 1.03073e+0
7.80838e+28, 3.74244e-1
